"","schoolcode","program","cutoff","mean_score","size","schoolname","sssdistrict","ssslong","ssslat"
"1229",51004,"Home Economics",214,237.285714285714,14,"OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1230",51004,"Technical",221,256.4375,16,"OWERRIMAN SENIOR HIGH. SCHOOL, DOMEABRA","Asante Akim North (Konongo)",-1.01796305179596,6.83400392532349
"1231",51101,"Agriculture",208,250.909090909091,66,"JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1232",51101,"General Arts",219,257.84,100,"JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1233",51101,"General Science",225,266.238095238095,21,"JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1234",51101,"Home Economics",208,250.473684210526,76,"JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1235",51101,"Technical",221,256.326086956522,46,"JUASO DAY SENIOR HIGH/TECHNICAL SCHOOL, JUASO","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1236",51102,"Business",229,259.922222222222,90,"PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1237",51102,"General Arts",242,268.388888888889,90,"PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1238",51102,"General Science",242,282.56,25,"PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1239",51102,"Home Economics",242,266.775,40,"PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1240",51102,"Visual Arts",204,253.230769230769,39,"PRESBY SENIOR HIGH. SCHOOL, BOMPATA","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1241",51103,"Agriculture",213,246,14,"OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1242",51103,"General Arts",215,271.3125,16,"OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1243",51103,"Home Economics",218,258.277777777778,18,"OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1244",51103,"Technical",232,252.0625,16,"OFOASE SENIOR HIGH/TECHNICAL SCHOOL, OFOASE","Asante Akim South (Juaso)",-1.08829259872437,6.53297996520996
"1245",51201,"Business",240,272.23,200,"DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1246",51201,"General Arts",286,308.42,150,"DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1247",51201,"General Science",245,285.1,50,"DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1248",51201,"Home Economics",276,297.469387755102,49,"DOMPOASE SENIOR HIGH. SCHOOL, DOMPOASE","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1249",51202,"Agriculture",293,314.84,50,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1250",51202,"Business",302,326.627272727273,110,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1251",51202,"General Arts",327,343.81,100,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1252",51202,"General Science",274,320.516666666667,120,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1253",51202,"Home Economics",307,320.15,40,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1254",51202,"Technical",282,305.178571428571,280,"OBUASI SENIOR HIGH./TECH. SCHOOL, OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1255",51203,"Agriculture",263,292.66,50,"T.I. AHMAD MUSLIM SENIOR HIGH SCHOOL, FOMENA","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1256",51203,"Business",236,278.32,150,"T.I. AHMAD MUSLIM SENIOR HIGH SCHOOL, FOMENA","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1257",51203,"General Arts",279,301.86875,160,"T.I. AHMAD MUSLIM SENIOR HIGH SCHOOL, FOMENA","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1258",51203,"General Science",226,279.444444444444,9,"T.I. AHMAD MUSLIM SENIOR HIGH SCHOOL, FOMENA","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1259",51204,"Business",219,269.233766233766,77,"CHRIST THE KING CATHOLIC SCH., OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1260",51204,"General Arts",243,282.665,200,"CHRIST THE KING CATHOLIC SCH., OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1261",51204,"General Science",210,265.9375,48,"CHRIST THE KING CATHOLIC SCH., OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1262",51204,"Home Economics",227,268.6125,80,"CHRIST THE KING CATHOLIC SCH., OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1263",51204,"Visual Arts",211,264.376811594203,69,"CHRIST THE KING CATHOLIC SCH., OBUASI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1264",51205,"Agriculture",230,260.4375,16,"AKROFUOM SENIOR HIGH/TECHNICAL SCHOOL, AKROFUOM","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1265",51205,"General Arts",220,274.538461538462,26,"AKROFUOM SENIOR HIGH/TECHNICAL SCHOOL, AKROFUOM","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1266",51205,"Home Economics",239,277.692307692308,13,"AKROFUOM SENIOR HIGH/TECHNICAL SCHOOL, AKROFUOM","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1267",51205,"Technical",213,247.321428571429,28,"AKROFUOM SENIOR HIGH/TECHNICAL SCHOOL, AKROFUOM","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1268",51205,"Visual Arts",221,254.692307692308,13,"AKROFUOM SENIOR HIGH/TECHNICAL SCHOOL, AKROFUOM","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1269",51206,"Agriculture",211,261.862745098039,51,"ASARE BEDIAKO SENIOR HIGH. SCHOOL, AKROKERRI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1270",51206,"Business",221,271,30,"ASARE BEDIAKO SENIOR HIGH. SCHOOL, AKROKERRI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1271",51206,"General Arts",214,268.177966101695,118,"ASARE BEDIAKO SENIOR HIGH. SCHOOL, AKROKERRI","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"1272",51301,"Business",226,257.03,100,"NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1273",51301,"General Arts",259,281.63,100,"NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1274",51301,"General Science",216,260.86,50,"NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1275",51301,"Home Economics",240,268.530612244898,49,"NEW EDUBIASE SENIOR HIGH. SCHOOL, NEW EDUBIASE","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1276",51302,"Agriculture",233,254.516666666667,60,"BODWESANGO SENIOR HIGH. SCHOOL, BODWESANGO","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1277",51302,"Business",241,241,1,"BODWESANGO SENIOR HIGH. SCHOOL, BODWESANGO","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1278",51302,"General Arts",233,249.8,5,"BODWESANGO SENIOR HIGH. SCHOOL, BODWESANGO","Adansi East (New Edubiase)",-1.39652860164642,6.10548162460327
"1279",51401,"Agriculture",271,293.76,50,"TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1280",51401,"Business",250,278.866666666667,150,"TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1281",51401,"General Arts",293,312.593333333333,150,"TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1282",51401,"General Science",241,283.06,100,"TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1283",51401,"Visual Arts",263,283.56,50,"TEPA SENIOR HIGH SCHOOL, TEPA","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1284",51402,"Agriculture",216,245,22,"MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1285",51402,"General Arts",211,248.678571428571,56,"MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1286",51402,"Home Economics",225,243.8,15,"MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1287",51402,"Technical",212,244.260869565217,23,"MABANG SENIOR HIGH TECH. SCHOOL, MABANG","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"1288",51501,"Agriculture",231,257.833333333333,60,"MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"1289",51501,"General Arts",225,258.831932773109,119,"MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"1290",51501,"Visual Arts",210,250.6,55,"MANKRANSO SENIOR HIGH. SCHOOL, MANKRANSO","Ahafo Ano South (Mankranso)",-1.9891722202301,6.92877149581909
"1291",51601,"Business",285,307.89,100,"EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1292",51601,"General Arts",287,307.305,200,"EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1293",51601,"General Science",278,297.46,50,"EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1294",51601,"Home Economics",287,309.66,50,"EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1295",51601,"Visual Arts",293,309.26,50,"EJISUMAN SENIOR HIGH SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1296",51602,"Agriculture",308,322.133333333333,15,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1297",51602,"Business",280,302.016666666667,120,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1298",51602,"General Arts",289,309.38,200,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1299",51602,"General Science",302,314.8,25,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1300",51602,"Home Economics",303,316.85,40,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1301",51602,"Visual Arts",304,321.55,40,"JACHIE-PRAMSO SENIOR HIGH. SCHOOL, JACHIE-PRAMSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1302",51603,"Agriculture",287,312.416666666667,60,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1303",51603,"Business",228,262.304347826087,23,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1304",51603,"General Arts",299,318.195,200,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1305",51603,"General Science",273,298.06,100,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1306",51603,"Home Economics",301,316.78,50,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1307",51603,"Visual Arts",300,317,60,"JUABEN SENIOR HIGH SCHOOL, JUABEN","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1308",51604,"Agriculture",263,283,60,"EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1309",51604,"Home Economics",260,278.533333333333,60,"EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1310",51604,"Technical",264,281.233333333333,60,"EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1311",51604,"Visual Arts",265,280.533333333333,60,"EJISU SENIOR HIGH./TECH. SCHOOL, EJISU","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1312",51605,"Agriculture",214,254.985714285714,70,"BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1313",51605,"General Arts",204,255.808,250,"BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1314",51605,"Home Economics",240,261.6,60,"BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1315",51605,"Technical",221,248.48,50,"BONWIRE SENIOR HIGH./TECH. SCHOOL, BONWIRE","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1316",51606,"Agriculture",222,248.046511627907,43,"ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1317",51606,"General Arts",207,252.041666666667,72,"ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1318",51606,"Home Economics",213,245.36170212766,47,"ACHINAKROM SENIOR HIGH. SCHOOL, ACHINAKROM","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"1319",51701,"Agriculture",289,317.45,40,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1320",51701,"Business",334,346.670886075949,79,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1321",51701,"General Arts",352,364.658227848101,79,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1322",51701,"General Science",278,320.333333333333,120,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1323",51701,"Home Economics",349,363.8,40,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1324",51701,"Visual Arts",320,335.025,40,"AFUA KOBI AMPEM GIRLS SENIOR HIGH. SCHOOL, TRABUOM","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1325",51702,"Agriculture",213,257.807692307692,26,"BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1326",51702,"Business",222,266.969696969697,33,"BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1327",51702,"General Arts",211,258.6,65,"BEPOSO SENIOR HIGH SCHOOL, BEPOSO","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"1328",51801,"Business",287,308.79,200,"EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1329",51801,"General Arts",292,308.809045226131,199,"EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1330",51801,"Home Economics",299,315.666666666667,30,"EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1331",51801,"Visual Arts",296,312.133333333333,30,"EFFIDUASE SENIOR HIGH. COMM. SCHOOL, EFFIDUASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1332",51802,"Agriculture",291,307.975,40,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1333",51802,"Business",287,310.175,120,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1334",51802,"General Arts",310,326.833333333333,120,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1335",51802,"General Science",283,317.4,80,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1336",51802,"Home Economics",282,301.3625,80,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1337",51802,"Visual Arts",284,301.6875,80,"TWENEBOA KODUA SENIOR HIGH. SCH., KUMAWU","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1338",51803,"Business",216,264.6125,80,"T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1339",51803,"General Arts",234,274.716666666667,120,"T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1340",51803,"General Science",223,267.041666666667,24,"T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1341",51803,"Home Economics",264,292.166666666667,30,"T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1342",51803,"Visual Arts",215,257.366666666667,30,"T.I. AHMAD. SENIOR HIGH SCHOOL, ASOKORE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1343",51804,"Agriculture",236,260.5375,80,"DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1344",51804,"Business",217,252.78,50,"DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1345",51804,"General Arts",208,251.036697247706,109,"DADEASE AGRIC. SENIOR HIGH. SCHOOL, DADEASE","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"1346",60101,"Business",282,304.963636363636,55,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1347",60101,"General Arts",293,314.318181818182,110,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1348",60101,"General Science",266,297.727272727273,55,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1349",60101,"Home Economics",251,270.56,50,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1350",60101,"Technical",284,302.12,50,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1351",60101,"Visual Arts",271,297.56,50,"TWENE AMANFO SENIOR HIGH & TECHNICAL","Sunyani",-2.3274233341217,7.34467792510986
"1352",60102,"Agriculture",219,251.024390243902,41,"CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.3274233341217,7.34467792510986
"1353",60102,"Business",215,255.781818181818,55,"CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.3274233341217,7.34467792510986
"1354",60102,"General Arts",217,262.9,110,"CHIRAA SENIOR HIGH SCHOOL, CHIRAA","Sunyani",-2.3274233341217,7.34467792510986
"1355",60103,"Agriculture",243,271.96,50,"ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.3274233341217,7.34467792510986
"1356",60103,"General Arts",224,261.993333333333,150,"ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.3274233341217,7.34467792510986
"1357",60103,"General Science",227,279.090909090909,22,"ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.3274233341217,7.34467792510986
"1358",60103,"Home Economics",215,253.390243902439,41,"ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.3274233341217,7.34467792510986
"1359",60103,"Visual Arts",218,255.489361702128,47,"ODOMASEMAN DAY SENIOR HIGH. SCHOOL, ODOMASE","Sunyani",-2.3274233341217,7.34467792510986
"1360",60104,"Agriculture",338,352.7,50,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1361",60104,"Business",332,348.773333333333,150,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1362",60104,"General Arts",350,362.226666666667,150,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1363",60104,"General Science",356,371.09,100,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1364",60104,"Home Economics",339,349.88,25,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1365",60104,"Visual Arts",344,355.88,25,"SUNYANI SENIOR HIGH SCHOOL, SUNYANI","Sunyani",-2.3274233341217,7.34467792510986
"1366",60105,"Agriculture",202,257.58,50,"SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.3274233341217,7.34467792510986
"1367",60105,"Business",244,267.3,50,"SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.3274233341217,7.34467792510986
"1368",60105,"General Arts",266,290.7,100,"SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.3274233341217,7.34467792510986
"1369",60105,"General Science",232,291.82,50,"SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.3274233341217,7.34467792510986
"1370",60105,"Home Economics",246,272.7,50,"SACRED HEART SENIOR HIGH. SCHOOL, NSOATRE","Sunyani",-2.3274233341217,7.34467792510986
"1371",60106,"Agriculture",362,373.6,20,"ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.3274233341217,7.34467792510986
"1372",60106,"Business",363,379.82,50,"ST. JAMES SEMINARY & SENIOR HIGH. SCHOOL, ABESIM","Sunyani",-2.3274233341217,7.34467792510986
